"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","A1zNzb href","J8zHNe","bbPy1","W4Efsd 7"
"https://www.google.com/maps/place/XIAO+ZHU+KITCHEN/data=!4m7!3m6!1s0x2e78838dce6f3d5d:0xb9891bc521744bd!8m2!3d-7.9870531!4d112.6353705!16s%2Fg%2F11stprws58!19sChIJXT1vzo2DeC4RvUQXUryRmAs?authuser=0&hl=id&rclk=1","XIAO ZHU KITCHEN","4,8","(56)","·","Rp 25–50 rb","China","·","","Ruko Pecinan Square, Jl. Pasar Besar No.142","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFD_4ubWbOmQwZbGjth62cVmgOFFxhApdNeGrRTx0rK6X_fzufz7B32j5FcZ9-37vErl946jzsAVzNUCq6vxtWhKpuRV8irP7Rlz7qxgO22L2eie7hgqN_bUaihb1I5IoLMPb2biKxGuVI=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Paling amaze sama Harga, murah banget utk olahan babi.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFzdHByd3M1OBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Zi32acifMJea4-EPhfnbqAM&ei=Zi32acifMJea4-EPhfnbqAM&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 08.00"
"https://www.google.com/maps/place/Hodai+Ayce/data=!4m7!3m6!1s0x2dd629782be47b99:0x6fb76b332d7f07fe!8m2!3d-7.9530944!4d112.6427764!16s%2Fg%2F11llv7q4r3!19sChIJmXvkK3gp1i0R_gd_LTNrt28?authuser=0&hl=id&rclk=1","Hodai Ayce","4,6","(1.499)","·","Rp 100–125 rb","Prasmanan","·","","Jl. Ciliwung No.39","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFzxe0_W7FwSsVwVRhNGVrHg9J_V-0LV9_gp7y-CqBG8E69xnWXGd6fWb5H_S-Tfei7IID-h4Aj48fMl2px6Er7q4iMyDuchu2V9RBWTGEF6r5r9hXwqIVUq-BPXSrJhDNNJLsVsw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak enak enak
Oiya hodai punya price list baru
Cek aja di ig nya""","","","","","","· Buka Min pukul 10.00"
"https://www.google.com/maps/place/Ayam+Goreng+Tenes/data=!4m7!3m6!1s0x2dd62826e6eb4817:0x2b9ba6860dbb6f2d!8m2!3d-7.97467!4d112.6236483!16s%2Fg%2F1tt4lwt3!19sChIJF0jr5iYo1i0RLW-7DYammys?authuser=0&hl=id&rclk=1","Ayam Goreng Tenes","4,5","(3.787)","·","Rp 25–50 rb","Makanan Siap Saji","·","","Jl. Tenes No.12, RW.3","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE5h6hk6knbC70dGCahIlOqVgT1HU5bIvQsq0F-X-XJRFRm2Kyvl8kLuFTBNtrNNkB1REUYOTa0LN2RXoL1UacNxIqvd0kozXGBiwRxV3w8ZSjxMIrl90JVWaDIdO_l1VWPxFms=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Udang gorengnya kecil2 tapi fresh dan kriuk dan harganya murah.""","","","","","","· Buka Min pukul 10.00"
"https://www.google.com/maps/place/Ranch+Market+Pulosari/data=!4m7!3m6!1s0x2dd629e5433b052b:0x8b47d5840cca9ffb!8m2!3d-7.9744353!4d112.617551!16s%2Fg%2F11tf7dpkfq!19sChIJKwU7Q-Up1i0R-5_KDITVR4s?authuser=0&hl=id&rclk=1","Ranch Market Pulosari","4,7","(308)","","","Toko Swalayan","·","","·","Jl. Kawi Atas No.58","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFAECaMT_CKhJ4fYL2ssW_mB9xpPAYA_qdasCgJxobqnLVPlG4UuJjhFAxD_Hwyq1jPmd6NrsLtNI817WkaF9cTJ1feYFLpYkI2_MpV3eGtheMMXiq5q2E8aPxFQc60jyeI9OIA=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak-enak dan bisa dimakan langsung di lokasi.""","","","","","","· Buka Min pukul 08.00"
"https://www.google.com/maps/place/Wontown/data=!4m7!3m6!1s0x2e7883002864a5ed:0x8302c74851db8a64!8m2!3d-7.9766604!4d112.6033253!16s%2Fg%2F11xh48b_b4!19sChIJ7aVkKACDeC4RZIrbUUjHAoM?authuser=0&hl=id&rclk=1","Wontown","4,4","(150)","·","Rp 25–50 rb","China","·","","Jl. Istana Dieng Utara II No.46","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGv9nQ3QAp1_VMXmR35obwoUTnkktpBxxhrpTihfJxpaUGXHse4IrP3rLWuK5ovs9i0wZuUw6zy5bVrB8mMku93ZEYKwPVQgamfj1VXWD74PV_ZdiTLAXpzckAheTG7gYuvdSEAV1rryo0z=w83-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Makanan","nya enak banget","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF4aDQ4Yl9iNBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Zi32acifMJea4-EPhfnbqAM&ei=Zi32acifMJea4-EPhfnbqAM&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 08.00"
"https://www.google.com/maps/place/HQ+Kitchen/data=!4m7!3m6!1s0x2e78830a9b2e8c1f:0xcb363344bc0a0eb5!8m2!3d-7.9400553!4d112.5926413!16s%2Fg%2F11kq428gvm!19sChIJH4wumwqDeC4RtQ4KvEQzNss?authuser=0&hl=id&rclk=1","HQ Kitchen","5,0","(1)","","","Toko Makanan","·","","GG Qoobah, Pagar Kuning, Jl. Joyo Agung","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFgfLPTIngbIibZoUQMSmHZdE2fJ9qHdZNUuLyNQF6HDJD4r3v6seGBZxIINMsx3dDat30pJRMr7XnV7k2hHKDo0zaXP25yKs7fIrUPec34rWNHepTkr-F6l6mHdwANakwPXv2K=w80-h106-k-no","","Bawa pulang","","","","","","· Buka Min pukul 06.00"
"https://www.google.com/maps/place/Warung+Tempongan+130/data=!4m7!3m6!1s0x2dd6290036a91b3b:0xcd7a28b19ab2b77c!8m2!3d-7.9337571!4d112.6296583!16s%2Fg%2F11ltwwh8hc!19sChIJOxupNgAp1i0RfLeymrEoes0?authuser=0&hl=id&rclk=1","Warung Tempongan 130","4,1","(18)","·","Rp 1–25.000","Restoran","·","","Jl. Ikan Tombro","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEoQECQDYO3_sz4sKfYV5NnHbtYsUXjROFcrhPTHZv7LZhSrikP_11fzebjSob-QTpK04C3ubD6oFq8S1KVHrCBTKk_4rZRRjAAM-PttakqBnz0MQqL9l0t6HkdQDsxwfnlyU0sgw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harganya murah meriah tapi rasanya enak bener.""","","","","","","· Buka Min pukul 11.00"
"https://www.google.com/maps/place/KMS+Kedai+Mie+Sutoyo/data=!4m7!3m6!1s0x2dd629ccb7686085:0x498f7df181f5d9ba!8m2!3d-7.9606102!4d112.6365778!16s%2Fg%2F11b6t_494q!19sChIJhWBot8wp1i0Rutn1gfF9j0k?authuser=0&hl=id&rclk=1","KMS Kedai Mie Sutoyo","4,4","(1.228)","·","Rp 25–50 rb","Mi","·","","Jl. Letjen Sutoyo No.41A","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGQ5SpoGxhxkxrTxvrxaCrDaxpcF7KnYJ1e0MCvYB46NGbiDaMQc4qnWJqp4JtES1mSi9j2ss49UE7itP7viIIjdhtwkWDRruGcozNjoeVr8PN_7PG8IY2zDS5rY7Gbszm5Qn1C=w171-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Makanan","enak, tempat bersih, pelayanan baik.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNnRfNDk0cRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Zi32acifMJea4-EPhfnbqAM&ei=Zi32acifMJea4-EPhfnbqAM&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 09.00"
"https://www.google.com/maps/place/Mie+Ayam+Solo+%26+Bakso+Pak+Doel/data=!4m7!3m6!1s0x2dd629d9099a90d9:0xdfb50db5cb0ae6ea!8m2!3d-7.9490511!4d112.6238944!16s%2Fg%2F11b6gf5rrj!19sChIJ2ZCaCdkp1i0R6uYKy7UNtd8?authuser=0&hl=id&rclk=1","Mie Ayam Solo & Bakso Pak Doel","4,6","(1.983)","·","Rp 1–25.000","Mi","·","","·","Jl. Istana Bunga Dewandaru No.19E","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMARmdwPg8I5zFEdcC5A4a3pWst40n3CQMyOz9RCx3CBdS2x981KuovYZUgHNEns_dXe4BC4LVafurhdhDDT7kEg4eXxQypv3krpzsWj1DeLLL33x0tVgPlBTYK6bUO3a7Qbg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mie ayamnya enak, baksonya enak, bisa nambah ceker, gorengan dll..""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNmdmNXJyahgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Zi32acifMJea4-EPhfnbqAM&ei=Zi32acifMJea4-EPhfnbqAM&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 09.00"
"https://www.google.com/maps/place/YuLia+Frozen+Food+2/data=!4m7!3m6!1s0x2dd629d5d9a2cf3d:0x5bf42f10239b2da4!8m2!3d-7.9564849!4d112.6567138!16s%2Fg%2F11hxl452ly!19sChIJPc-i2dUp1i0RpC2bIxAv9Fs?authuser=0&hl=id&rclk=1","YuLia Frozen Food 2","4,7","(815)","","","Toko makanan beku","·","","·","Ruko Green Sulfat Residence, Jl. Simpang L.A. Sucipto No.4 Kav 1","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHg0z_SIPslW6u_U6E1AfqE0PdUuZa_Li68lhlOEIZwnxzNtbJsr8gEajld242MP5Azh-SphaKTqgRfizKjEhRiZAVH_oI7Yt3vPx5J4Yb7JmvyElqIOqP11DA5onx8DTD4DXH9=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Aneka macam frozen food ada disini, harga murah tempat luas""","","","","","","· Buka Sen pukul 08.00"
"https://www.google.com/maps/place/bakso+siap+saji+malang/data=!4m7!3m6!1s0x2dd629edc8905b29:0x2af595b9aee86810!8m2!3d-7.9762926!4d112.6628449!16s%2Fg%2F11nnnd3w9j!19sChIJKVuQyO0p1i0REGjorrmV9So?authuser=0&hl=id&rclk=1","bakso siap saji malang","","","","","Bakso","·","","JL Danau Bratan, Raya G6J12 Pasar No.Depan","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGFqRVI4LBfnmFLgYootox5_sWBF7XvEcRF4mzJfbDc2yaB2DCzJ5zzUXQckTTQatlz42RLSkXq-dfvFldXjts_7masFiFebxh55X6y9Ek8NqplR4Yn_9Y2YAyje57-uho0c6ZHGA=w91-h92-k-no","","Makan di tempat","Drive-through","Antar tanpa bertemu","","","","· Buka Sen pukul 09.00"
"https://www.google.com/maps/place/FamilyMart+Galunggung+Malang/data=!4m7!3m6!1s0x2e78833b7963db5d:0xe3534d6034de7b51!8m2!3d-7.967377!4d112.6137681!16s%2Fg%2F11y82f7kj6!19sChIJXdtjeTuDeC4RUXveNGBNU-M?authuser=0&hl=id&rclk=1","FamilyMart Galunggung Malang","3,0","(101)","","","Minimarket","·","","Jl. Galunggung No.58","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFOyw6LiwAM2xhYAuuZ6emPwVz0Rtl0W6-d8cvdbRLc9ZLe4F2jaF_cVIfIdxkoiMGoPwRnP6qjgOvbeHaEBWyB90toxNXlx6Lr2dNIc9zOBFQL0s77Q6JWOSGF6gDM2ka78Br2=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya nyaman, bersih, menu lumayan lengkap.""","","","","","","· Buka Min pukul 07.00"
"https://www.google.com/maps/place/Mall+Sarinah+Malang/data=!4m7!3m6!1s0x2dd6282367886747:0xcde3935a14c23e2f!8m2!3d-7.9814045!4d112.6306438!16s%2Fg%2F1tdbt51r!19sChIJR2eIZyMo1i0RLz7CFFqT480?authuser=0&hl=id&rclk=1","Mall Sarinah Malang","4,4","(5.999)","","","Makanan Siap Saji","·","","·","Jl. Jenderal Basuki Rahmat No.2-A","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFF0wnr6kq6GKKUeGVlHulLYQpU9_Y4Rgsy_b9oRWe7UdJModWK7wJG9YiaFHNqw8-hPtJMUR7fZuJsxjkQdQ2VU3ESHVggt3bEZdkTE84HGrBZSl5O5eBo3Mw0H3QeJ9p-cHzO=w80-h160-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya enak....harga terjangkau...dekat dgn rumah""","","","","","","· Buka Min pukul 09.00"
"https://www.google.com/maps/place/PROTELOON+KOPI/data=!4m7!3m6!1s0x2dd629b83e9fd323:0x52f1e2c98ca86f63!8m2!3d-7.9447259!4d112.6327972!16s%2Fg%2F11fnr1ccm2!19sChIJI9OfPrgp1i0RY2-ojMni8VI?authuser=0&hl=id&rclk=1","PROTELOON KOPI","4,7","(91)","·","Rp 1–25.000","Kedai Kopi","·","","·","Jl. Candi Mendut Sel. VII No.2","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHw44v7WpIAOi3LKYa-0MbIaveSmStpkOgyM4NFRbtWks2KXEWC5uT568uC0As03hnmYxEQsv03uYLltwZEZGVdv1ibst3gw7KdROxMyfbHhveP1-rM4grsGq6LWi1OmOyBHFNK=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""... dan berkumpul bersama teman dan byk menu","makanan siap saji","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmbnIxY2NtMhgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Zi32acifMJea4-EPhfnbqAM&ei=Zi32acifMJea4-EPhfnbqAM&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 11.00"
"","","","","","","","","","","","","","","","","","","","",""
